StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2484,15,Female,Group A,No Education,Medium,,No,4,No,No,No,No,Low,Grade D
2485,17,Female,Group A,High Education,Low,,Yes,3,No,No,Yes,No,Medium,Grade D
2486,17,Female,Group C,Inter Education,Low,,Yes,3,No,No,No,No,Medium,Grade C
2487,17,Male,Group B,High Education,Low,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
2488,15,Female,Group A,Bechelor Degree,Low,,Yes,3,No,No,No,Yes,Low,Grade D
2489,15,Male,Group B,No Education,Medium,,No,4,No,No,No,No,Low,Grade D
2490,15,Male,Group C,Inter Education,Medium,,No,Strong Support,No,Yes,No,No,High,Grade B
2491,15,Female,Group D,Inter Education,Medium,,No,No Support,No,No,No,No,Medium,Grade C
2492,17,Male,Group A,Inter Education,Low,,No,4,No,No,No,No,Medium,Grade C
2493,17,Male,Group C,High Education,Low,,No,3,No,No,No,No,Low,Grade D
2494,16,Male,Group D,High Education,Medium,,Yes,Strong Support,No,Yes,No,No,Low,Grade D
2495,16,Male,Group D,Bechelor Degree,Medium,,No,4,No,Yes,Yes,No,High,Grade B
2496,15,Female,Group B,High Education,Low,,No,Strong Support,No,No,Yes,No,Medium,Grade D
2497,18,Female,Group B,Bechelor Degree,Low,,No,Strong Support,Yes,No,No,No,Medium,Grade C
2498,18,Male,Group A,Inter Education,Low,,No,3,No,Yes,Yes,No,High,Grade B
2499,17,Male,Group C,Inter Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade D
2500,17,Female,Group B,Inter Education,Low,,No,3,No,No,No,Yes,Low,Grade D
2501,17,Male,Group B,High Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
2502,16,Female,Group A,Inter Education,Medium,,Yes,Medium Support,No,No,No,No,Low,Grade D
2503,16,Male,Group C,Bechelor Degree,Medium,,No,Strong Support,Yes,No,Yes,No,Low,Grade D
2504,17,Male,Group C,Inter Education,Low,,No,Strong Support,No,No,No,No,Medium,Grade D
2505,17,Female,Group A,Master Drgree,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
2506,17,Female,Group C,Inter Education,Medium,,Yes,4,No,No,No,No,High,Grade B
2507,18,Female,Group B,High Education,Low,No Absence,No,Strong Support,Yes,No,No,No,Medium,Grade C
2508,16,Female,Group C,High Education,Medium,No Absence,Yes,Medium Support,Yes,No,Yes,No,High,Grade A
2509,18,Male,Group A,Master Drgree,Low,,Yes,Strong Support,No,Yes,No,No,Medium,Grade D
2510,18,Female,Group A,High Education,Medium,,Yes,3,No,No,No,No,Medium,Grade C
2511,17,Male,Group D,Bechelor Degree,Low,,No,Strong Support,No,No,No,Yes,Medium,Grade D
2512,17,Female,Group A,Bechelor Degree,Low,,No,Medium Support,Yes,No,No,No,Low,Grade D
2513,15,Female,Group C,High Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
2514,15,Male,Group A,No Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
2515,18,Female,Group B,Inter Education,Low,,No,Strong Support,No,No,No,Yes,Medium,Grade C
2516,16,Female,Group A,High Education,Medium,,Yes,3,No,No,Yes,No,High,Grade B
2517,17,Female,Group B,Inter Education,Low,,Yes,4,Yes,No,No,No,Medium,Grade D
2518,17,Female,Group A,Inter Education,Low,,No,Medium Support,Yes,Yes,Yes,No,Low,Grade D
2519,18,Male,Group A,Inter Education,Medium,Moderate Absence,No,3,No,Yes,Yes,Yes,Low,Grade D
2520,15,Male,Group A,Inter Education,Medium,,Yes,4,No,Yes,Yes,No,Low,Grade D
2521,16,Female,Group A,High Education,Medium,No Absence,No,4,No,No,No,No,High,Grade A
2522,15,Female,Group D,Inter Education,Medium,,No,4,Yes,No,Yes,No,High,Grade B
2523,15,Female,Group D,High Education,Low,,No,3,Yes,Yes,No,No,Medium,Grade C
2524,15,Male,Group A,High Education,Medium,,Yes,Strong Support,No,No,No,Yes,Medium,Grade D
2525,15,Male,Group C,Inter Education,Medium,,No,Strong Support,No,Yes,No,Yes,Medium,Grade D
2526,17,Male,Group A,Bechelor Degree,Medium,,Yes,Strong Support,Yes,No,No,No,High,Grade B
2527,17,Male,Group B,High Education,Low,Low Absent,No,3,No,No,Yes,No,Medium,Grade D
2528,15,Female,Group C,Inter Education,Low,,No,Strong Support,No,No,No,No,Medium,Grade D
2529,16,Female,Group D,Inter Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade C
2530,18,Female,Group A,High Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
2531,16,Male,Group C,High Education,Medium,,No,3,No,No,Yes,No,High,Grade B
2532,16,Female,Group A,Bechelor Degree,Medium,,No,3,Yes,No,No,No,Low,Grade D
2533,16,Male,Group D,Inter Education,Low,,Yes,Strong Support,No,No,Yes,Yes,Medium,Grade C
2534,15,Male,Group A,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
2535,17,Female,Group B,Inter Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
2536,16,Female,Group B,No Education,Low,,Yes,No Support,Yes,No,No,No,Low,Grade D
2537,15,Female,Group B,Inter Education,Medium,,Yes,Strong Support,No,No,No,No,High,Grade B
2538,16,Male,Group A,Inter Education,Low,,Yes,Strong Support,No,No,No,Yes,Low,Grade D
2539,16,Male,Group D,Inter Education,Medium,,No,4,No,No,No,No,High,Grade B
2540,15,Female,Group A,High Education,Medium,,No,Strong Support,Yes,Yes,No,No,Medium,Grade C
2541,17,Female,Group B,No Education,Medium,,Yes,Strong Support,No,No,No,Yes,Medium,Grade D
2542,17,Male,Group A,High Education,Medium,,Yes,3,No,Yes,No,No,Low,Grade D
2543,18,Female,Group A,Master Drgree,Medium,,Yes,Strong Support,No,Yes,No,Yes,Medium,Grade C
2544,15,Male,Group B,Inter Education,Low,Low Absent,No,Medium Support,No,No,No,No,Medium,Grade D
2545,18,Male,Group A,Inter Education,Low,Moderate Absence,No,Strong Support,Yes,No,No,No,Low,Grade D
2546,18,Female,Group A,No Education,Medium,,No,4,Yes,No,No,No,Medium,Grade C
2547,18,Female,Group A,No Education,Low,,Yes,Strong Support,No,No,Yes,Yes,High,Grade B
2548,17,Female,Group A,Inter Education,Low,,No,3,No,Yes,No,No,Medium,Grade D
2549,15,Female,Group C,Inter Education,Medium,,No,4,No,Yes,No,No,Low,Grade D
2550,18,Male,Group C,Inter Education,Medium,Moderate Absence,No,3,No,No,No,Yes,Low,Grade D
2551,15,Male,Group A,High Education,Low,Moderate Absence,No,3,Yes,No,No,No,Low,Grade D
2552,15,Male,Group A,Inter Education,Low,Moderate Absence,No,3,No,Yes,No,No,Low,Grade D
2553,17,Female,Group A,High Education,Low,,Yes,4,No,Yes,No,No,Low,Grade D
2554,18,Male,Group A,High Education,Low,,Yes,4,Yes,No,No,No,Medium,Grade D
2555,18,Female,Group B,Inter Education,Low,,No,4,No,No,No,No,Low,Grade D
2556,15,Female,Group B,High Education,Medium,,No,3,No,No,No,Yes,Medium,Grade C
2557,16,Female,Group A,High Education,Low,,Yes,Strong Support,Yes,No,No,Yes,Medium,Grade C
2558,17,Female,Group A,Inter Education,Low,,No,Medium Support,Yes,Yes,No,No,High,Grade B
2559,17,Female,Group A,Inter Education,Low,Moderate Absence,Yes,Strong Support,Yes,Yes,No,No,Low,Grade D
2560,17,Female,Group C,Bechelor Degree,Medium,,No,4,Yes,Yes,Yes,No,Medium,Grade D
2561,17,Male,Group D,Inter Education,Low,Moderate Absence,No,3,No,No,No,No,Low,Grade D
2562,18,Female,Group A,No Education,Low,,No,Strong Support,No,Yes,No,No,Medium,Grade D
2563,18,Male,Group A,High Education,Low,,Yes,Strong Support,No,No,No,Yes,Low,Grade D
2564,16,Male,Group C,Master Drgree,Medium,,No,Strong Support,Yes,No,Yes,No,Low,Grade D
2565,17,Female,Group D,Inter Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
2566,17,Female,Group A,Inter Education,Low,,No,3,No,No,No,No,Medium,Grade C
2567,15,Female,Group A,No Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
2568,18,Male,Group A,Inter Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
2569,17,Female,Group B,No Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
2570,16,Male,Group A,Inter Education,Medium,,No,Medium Support,No,Yes,No,No,Low,Grade D
2571,16,Female,Group A,Bechelor Degree,Low,,No,4,No,No,No,No,Medium,Grade D
2572,18,Female,Group B,Master Drgree,Low,,No,Strong Support,No,No,No,No,Low,Grade D
2573,16,Male,Group A,Inter Education,Low,,No,4,No,No,No,No,Low,Grade D
2574,16,Male,Group C,Inter Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
2575,18,Female,Group A,Bechelor Degree,Medium,No Absence,No,Medium Support,No,No,No,No,Medium,Grade C
2576,17,Male,Group A,Inter Education,Low,,No,3,No,No,No,No,Medium,Grade D
2577,17,Male,Group B,No Education,Low,,No,3,No,Yes,No,Yes,Medium,Grade D
2578,16,Male,Group A,Inter Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
2579,16,Male,Group D,High Education,Medium,,No,Medium Support,No,No,Yes,No,Low,Grade D
2580,17,Male,Group B,Inter Education,Medium,,No,No Support,No,Yes,No,No,Low,Grade D
2581,18,Female,Group A,Inter Education,Low,,No,3,Yes,No,No,No,Low,Grade D
2582,16,Female,Group C,Inter Education,Low,,No,Medium Support,Yes,Yes,No,No,Low,Grade D
2583,15,Male,Group A,High Education,Low,,Yes,Strong Support,No,No,No,No,Medium,Grade C
2584,18,Female,Group D,High Education,Low,Low Absent,Yes,3,No,No,No,Yes,Medium,Grade D
2585,16,Female,Group A,Inter Education,Low,,No,No Support,No,No,No,No,Low,Grade D
2586,16,Male,Group B,Bechelor Degree,Medium,,No,Medium Support,Yes,Yes,No,No,Low,Grade D
2587,15,Female,Group A,Inter Education,Medium,,Yes,No Support,Yes,No,No,No,Low,Grade D
2588,15,Male,Group A,High Education,Medium,,Yes,4,No,No,Yes,No,Low,Grade D
2589,17,Male,Group C,Bechelor Degree,Low,Low Absent,No,Strong Support,Yes,No,Yes,No,Medium,Grade D
2590,18,Female,Group C,Bechelor Degree,Medium,,No,4,Yes,No,No,No,Low,Grade D
2591,18,Male,Group A,High Education,Medium,,No,Medium Support,No,Yes,No,No,High,Grade B
2592,17,Male,Group A,No Education,Low,,No,3,No,Yes,No,No,Medium,Grade D
2593,18,Male,Group C,Inter Education,Low,,No,Medium Support,No,No,Yes,No,Medium,Grade D
2594,18,Male,Group D,Bechelor Degree,Low,,No,Strong Support,No,No,No,No,Low,Grade D
2595,18,Male,Group A,Master Drgree,Low,,Yes,3,No,No,No,No,Medium,Grade C
2596,18,Female,Group A,Bechelor Degree,Low,,No,3,Yes,No,No,No,Low,Grade D
2597,18,Female,Group A,Inter Education,Medium,,No,3,No,Yes,No,No,Medium,Grade D
2598,15,Male,Group C,Inter Education,Low,,No,3,No,No,No,Yes,Medium,Grade D
2599,18,Male,Group A,No Education,Medium,No Absence,No,Medium Support,Yes,No,Yes,No,High,Grade B
2600,15,Female,Group A,High Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
2601,18,Male,Group C,Inter Education,Medium,,No,Strong Support,No,No,No,No,High,Grade B
2602,17,Female,Group A,Inter Education,Low,,No,3,No,No,Yes,No,Low,Grade D
2603,16,Male,Group A,Inter Education,Medium,,No,Medium Support,No,Yes,Yes,No,High,Grade B
2604,15,Male,Group A,Inter Education,Low,,Yes,4,No,No,No,No,High,Grade A
2605,18,Male,Group A,High Education,Low,,No,Strong Support,Yes,No,No,Yes,Medium,Grade D
2606,17,Male,Group A,Inter Education,Medium,,No,3,No,No,Yes,Yes,High,Grade B
2607,16,Male,Group B,No Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
2608,15,Male,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
2609,16,Male,Group B,Inter Education,Medium,,No,3,Yes,No,No,No,Low,Grade D
2610,17,Female,Group C,Inter Education,Low,,No,Strong Support,Yes,No,No,No,Medium,Grade D
2611,15,Female,Group C,Master Drgree,Low,,No,4,Yes,No,No,No,High,Grade B
2612,16,Female,Group A,High Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
2613,18,Male,Group A,Inter Education,Low,,Yes,Strong Support,Yes,No,No,No,Medium,Grade C
2614,15,Male,Group A,High Education,Medium,,No,3,Yes,No,No,No,High,Grade B
2615,16,Male,Group A,Inter Education,Medium,,No,3,Yes,No,Yes,No,High,Grade B
2616,17,Male,Group A,Bechelor Degree,Low,,No,3,No,No,No,Yes,Low,Grade D
2617,17,Male,Group B,Inter Education,Low,,Yes,Medium Support,No,No,No,No,High,Grade B
2618,15,Male,Group A,Bechelor Degree,Medium,,No,Strong Support,No,Yes,Yes,No,High,Grade B
2619,16,Male,Group A,High Education,Low,,No,3,No,No,No,No,Medium,Grade D
2620,15,Female,Group A,Bechelor Degree,Low,,Yes,3,Yes,Yes,No,No,Low,Grade D
2621,15,Male,Group B,No Education,Low,Moderate Absence,No,Strong Support,No,No,No,No,Low,Grade D
2622,16,Female,Group A,Bechelor Degree,Medium,,No,Medium Support,No,Yes,No,No,Medium,Grade D
2623,16,Female,Group B,High Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
2624,18,Male,Group A,High Education,Low,,Yes,No Support,No,No,No,No,Medium,Grade C
2625,16,Male,Group C,Inter Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
2626,17,Female,Group C,Bechelor Degree,Low,,Yes,3,No,No,No,No,Low,Grade D
2627,15,Female,Group A,No Education,Low,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
2628,15,Male,Group A,High Education,Medium,Low Absent,Yes,3,No,Yes,Yes,Yes,High,Grade B
2629,17,Male,Group A,Bechelor Degree,Medium,,No,Strong Support,Yes,Yes,No,No,Medium,Grade C
2630,16,Female,Group A,High Education,Medium,,Yes,3,No,No,Yes,No,Medium,Grade D
2631,17,Male,Group B,High Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
2632,17,Male,Group C,Inter Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
2633,18,Male,Group B,High Education,Low,,No,3,No,Yes,Yes,No,High,Grade B
2634,17,Female,Group C,Bechelor Degree,Low,,No,Medium Support,No,No,Yes,No,Medium,Grade C
2635,15,Female,Group A,Inter Education,Low,,Yes,Strong Support,No,No,No,No,Low,Grade D
2636,17,Female,Group A,Inter Education,Low,,No,Strong Support,No,Yes,Yes,No,Medium,Grade D
2637,15,Male,Group C,Master Drgree,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade D
2638,15,Male,Group A,Inter Education,Low,,No,Medium Support,No,Yes,No,Yes,Low,Grade D
2639,15,Female,Group B,No Education,Medium,,Yes,Medium Support,No,No,No,No,Low,Grade D
2640,16,Female,Group A,High Education,Medium,Low Absent,No,4,Yes,Yes,Yes,No,High,Grade B
2641,18,Female,Group A,Inter Education,Medium,,No,3,No,No,Yes,Yes,Low,Grade D
2642,15,Male,Group D,High Education,Low,,No,Strong Support,No,No,No,No,Medium,Grade C
2643,15,Female,Group A,Bechelor Degree,Medium,,No,3,Yes,Yes,No,Yes,Low,Grade D
2644,16,Female,Group D,Inter Education,Low,,No,No Support,No,No,Yes,No,Low,Grade D
2645,15,Male,Group D,High Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
2646,17,Male,Group C,Inter Education,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
2647,17,Male,Group B,Inter Education,Low,,No,Medium Support,Yes,No,No,No,Low,Grade D
2648,18,Female,Group B,Bechelor Degree,Low,,No,3,Yes,Yes,No,No,Medium,Grade C
2649,15,Male,Group C,Bechelor Degree,Medium,,No,Medium Support,No,No,No,Yes,Low,Grade D
2650,16,Male,Group A,Inter Education,Low,Low Absent,No,3,No,Yes,No,Yes,Medium,Grade D
2651,17,Female,Group A,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,Medium,Grade C
2652,16,Male,Group B,Inter Education,Low,,No,No Support,No,No,No,No,Medium,Grade D
2653,16,Female,Group A,Inter Education,Low,,No,3,No,Yes,No,No,Low,Grade D
2654,17,Female,Group A,High Education,Low,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
2655,16,Male,Group A,High Education,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
2656,17,Male,Group B,Inter Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade D
2657,16,Male,Group C,High Education,Medium,,No,No Support,No,No,No,No,Low,Grade D
2658,17,Male,Group A,No Education,Medium,,No,4,No,No,Yes,No,High,Grade B
2659,15,Male,Group D,Inter Education,Medium,,No,Strong Support,No,No,No,No,High,Grade A
2660,18,Male,Group B,No Education,Low,,No,No Support,Yes,No,No,No,Low,Grade D
2661,17,Female,Group C,Inter Education,Medium,,Yes,3,Yes,No,No,No,Medium,Grade C
2662,17,Female,Group B,Inter Education,Medium,,No,Medium Support,Yes,No,No,Yes,Low,Grade D
2663,18,Male,Group C,Master Drgree,Medium,,No,Medium Support,No,No,Yes,No,Low,Grade D
2664,17,Female,Group A,Inter Education,Low,,Yes,Medium Support,No,No,No,No,Medium,Grade C
2665,17,Male,Group C,No Education,Medium,,No,Strong Support,No,No,No,Yes,Low,Grade D
2666,16,Female,Group A,Inter Education,Medium,,Yes,No Support,No,No,No,No,Low,Grade D
2667,18,Female,Group C,Bechelor Degree,Low,,No,Strong Support,No,No,No,Yes,Low,Grade D
2668,15,Female,Group D,Master Drgree,Medium,,No,3,No,No,Yes,No,Medium,Grade D
2669,17,Male,Group A,Inter Education,Low,,No,Medium Support,No,No,No,Yes,Low,Grade D
2670,18,Female,Group A,High Education,Medium,,Yes,Strong Support,No,No,No,No,Medium,Grade D
2671,16,Male,Group C,Bechelor Degree,Medium,,Yes,Strong Support,Yes,No,Yes,No,Low,Grade D
2672,15,Female,Group A,High Education,Medium,,No,Strong Support,No,Yes,No,No,Low,Grade D
2673,18,Female,Group C,Inter Education,Low,,No,4,Yes,No,No,No,Low,Grade D
2674,15,Female,Group A,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
2675,15,Female,Group A,No Education,Medium,,No,No Support,No,Yes,No,No,Low,Grade D
2676,15,Female,Group D,High Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
2677,17,Male,Group B,High Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
2678,17,Male,Group C,Inter Education,Medium,,No,3,No,Yes,Yes,No,Medium,Grade C
2679,16,Female,Group A,Bechelor Degree,Low,,No,No Support,No,No,No,No,Low,Grade D
2680,16,Female,Group B,High Education,Low,,No,Medium Support,Yes,Yes,No,Yes,Medium,Grade C
2681,18,Female,Group B,Bechelor Degree,Low,,Yes,Strong Support,No,Yes,No,No,Low,Grade D
2682,16,Female,Group B,No Education,Low,,Yes,Medium Support,No,No,No,No,Medium,Grade D
2683,15,Male,Group B,Inter Education,Medium,,No,Strong Support,No,Yes,No,No,High,Grade B
2684,15,Female,Group B,No Education,Medium,,Yes,Medium Support,No,Yes,No,No,Low,Grade D
2685,17,Male,Group A,Bechelor Degree,Medium,,No,4,Yes,No,Yes,No,Medium,Grade D
2686,15,Female,Group A,Inter Education,Medium,,Yes,Medium Support,No,Yes,No,No,Low,Grade D
2687,18,Male,Group C,Inter Education,Medium,,No,4,No,No,No,No,Low,Grade D
2688,15,Female,Group A,Bechelor Degree,Medium,,No,Strong Support,No,No,Yes,No,Medium,Grade C
2689,15,Female,Group B,Inter Education,Low,,Yes,3,Yes,No,Yes,Yes,Medium,Grade C
2690,18,Male,Group A,Master Drgree,Medium,,No,Medium Support,No,No,No,Yes,Low,Grade D
2691,16,Female,Group B,Inter Education,Low,,Yes,3,Yes,No,Yes,No,Medium,Grade C
2692,16,Female,Group C,Bechelor Degree,Medium,,Yes,Strong Support,No,No,No,Yes,Low,Grade D
2693,18,Female,Group A,Inter Education,Medium,,Yes,Strong Support,Yes,No,No,No,High,Grade B
2694,17,Male,Group A,High Education,Low,,No,3,Yes,No,Yes,No,Medium,Grade D
2695,15,Female,Group A,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,High,Grade B
2696,18,Female,Group B,High Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
2697,15,Male,Group C,Inter Education,Medium,,Yes,No Support,No,No,Yes,Yes,Medium,Grade C
2698,17,Male,Group A,Inter Education,Low,,No,Medium Support,No,Yes,No,No,Medium,Grade D
2699,15,Male,Group C,Inter Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
2700,18,Female,Group A,No Education,Low,,No,No Support,No,No,No,No,Low,Grade D
2701,15,Female,Group A,High Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
2702,16,Female,Group D,Inter Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
2703,17,Male,Group A,Master Drgree,Low,,No,Medium Support,No,No,No,No,Low,Grade D
2704,17,Female,Group A,High Education,Low,,Yes,Strong Support,Yes,Yes,Yes,No,Medium,Grade D
2705,17,Female,Group A,Inter Education,Medium,,No,Strong Support,No,Yes,Yes,No,Medium,Grade C
2706,18,Male,Group A,Inter Education,Low,No Absence,Yes,4,Yes,No,No,No,High,Grade A
2707,17,Male,Group A,Inter Education,Low,,No,Strong Support,Yes,No,No,No,Medium,Grade C
2708,16,Male,Group A,High Education,Low,,No,4,Yes,No,No,No,Low,Grade D
2709,18,Male,Group B,Inter Education,Medium,,No,3,Yes,No,No,No,High,Grade A
2710,16,Male,Group A,High Education,Medium,,No,4,No,No,Yes,Yes,Low,Grade D
2711,15,Female,Group B,Master Drgree,Medium,,No,3,No,No,No,No,Low,Grade D
2712,15,Male,Group A,High Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
2713,15,Female,Group A,High Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
2714,15,Female,Group B,No Education,Low,,No,Medium Support,No,Yes,Yes,No,Low,Grade D
2715,16,Male,Group D,High Education,Low,,No,Medium Support,Yes,No,No,No,Low,Grade D
2716,18,Male,Group A,Inter Education,Medium,,Yes,4,No,Yes,No,No,Low,Grade D
2717,18,Male,Group C,High Education,Medium,,No,4,No,No,Yes,Yes,Low,Grade D
2718,17,Female,Group B,No Education,Low,,No,3,Yes,No,No,Yes,Low,Grade D
2719,16,Male,Group B,Inter Education,Low,,No,3,No,No,No,No,Low,Grade D
2720,15,Male,Group B,No Education,Low,,Yes,4,No,Yes,No,Yes,Low,Grade D
2721,16,Male,Group A,No Education,Low,,No,Strong Support,No,Yes,No,Yes,Low,Grade D
2722,17,Male,Group A,Bechelor Degree,Medium,,No,3,Yes,No,No,No,Low,Grade D
2723,17,Male,Group B,Inter Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
2724,16,Female,Group A,Bechelor Degree,Medium,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
